timestamp,pose_position_x,pose_position_y,pose_position_z,pose_orientation_roll,pose_orientation_pitch,pose_orientation_yaw,twist_linear_x,twist_linear_y,twist_linear_z,twist_angular_x,twist_angular_y,twist_angular_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z
1781774409.4590855,1.0107113586435603,0.4617612869503712,0.0,0.0,0.0,1.3047751089274722,0.06913499999274819,0.0,0.0,0.0,0.0,5.963483675129413e-12,0.0,0.0,0.0
1781774409.5587385,1.011984058181004,0.46643209898824906,0.0,0.0,0.0,1.3047751089278332,0.08893499999275134,0.0,0.0,0.0,0.0,5.9000423594365464e-12,0.0,0.0,0.0
1781774409.6639626,1.011984058181004,0.46643209898824906,0.0,0.0,0.0,1.3047751089278332,0.08893499999275134,0.0,0.0,0.0,0.0,5.9000423594365464e-12,0.0,0.0,0.0
1781774409.7588406,1.0124776955612458,0.46824375001046187,0.0,0.0,0.0,1.3047751089279531,0.09553499999275239,0.0,0.0,0.0,0.0,5.963483675129413e-12,0.0,0.0,0.0
1781774409.860883,1.0130060350420336,0.4701827578708015,0.0,0.0,0.0,1.3047751089280735,0.10213499999277564,0.0,0.0,0.0,0.0,5.9000423594365464e-12,0.0,0.0,0.0
1781774409.9588847,1.0141668203052494,0.474442844105861,0.0,0.0,0.0,1.3047751089283142,0.11533499999275554,0.0,0.0,0.0,0.0,5.9000423594365464e-12,0.0,0.0,0.0
1781774410.0588045,1.0147992660876766,0.476763922480581,0.0,0.0,0.0,1.3047751089284352,0.12193499999276769,0.0,0.0,0.0,0.0,5.9000423594365464e-12,0.0,0.0,0.0
1781774410.1588454,1.0154664139706506,0.4792123576934277,0.0,0.0,0.0,1.3047751089285549,0.12853499999274653,0.0,0.0,0.0,0.0,5.9634836751294134e-12,0.0,0.0,0.0
1781774410.2590346,1.0161682639541714,0.4817881497444015,0.0,0.0,0.0,1.3047751089286748,0.1351349999927698,0.0,0.0,0.0,0.0,5.900042359436546e-12,0.0,0.0,0.0
1781774410.358772,1.0176760702228513,0.4873218043607291,0.0,0.0,0.0,1.3047751089289166,0.14833499999276079,0.0,0.0,0.0,0.0,5.963483675129413e-12,0.0,0.0,0.0
1781774410.4587862,1.017715543862501,0.48746667276513306,0.0,0.0,0.0,1.3133389448561787,5.1103565823495956e-11,0.0,0.0,0.0,0.0,0.45072820663343605,0.0,0.0,0.0
1781774410.5586882,1.0177650253192494,0.4876566856804476,0.0,0.0,0.0,1.3160433140986447,0.009734999992760951,0.0,0.0,0.0,0.0,5.900042359436546e-12,0.0,0.0,0.0
1781774410.6590168,1.0178390395990093,0.4879409066795078,0.0,0.0,0.0,1.316043314098766,0.016334999992762,0.0,0.0,0.0,0.0,6.090366306515145e-12,0.0,0.0,0.0
1781774410.7612107,1.0179463187236206,0.4883528674534893,0.0,0.0,0.0,1.316043314098886,0.022934999992774152,0.0,0.0,0.0,0.0,5.963483675129413e-12,0.0,0.0,0.0
1781774410.8587754,1.0180868626930841,0.48889256800239195,0.0,0.0,0.0,1.3160433140990082,0.029534999992752997,0.0,0.0,0.0,0.0,6.02692499082228e-12,0.0,0.0,0.0
1781774410.9588048,1.0184677451665667,0.4903551884249619,0.0,0.0,0.0,1.3160433140992511,0.0427349999927662,0.0,0.0,0.0,0.0,5.963483675129413e-12,0.0,0.0,0.0
1781774411.0589485,1.018708083670586,0.4912781082986291,0.0,0.0,0.0,1.3160433140993726,0.049334999992756146,0.0,0.0,0.0,0.0,6.090366306515145e-12,0.0,0.0,0.0
1781774411.1588583,1.018981687019457,0.4923287679472178,0.0,0.0,0.0,1.3160433140994938,0.0559349999927683,0.0,0.0,0.0,0.0,5.963483675129413e-12,0.0,0.0,0.0
1781774411.2593284,1.01928855521318,0.4935071673707277,0.0,0.0,0.0,1.3160433140996155,0.06253499999276935,0.0,0.0,0.0,0.0,6.026924990822278e-12,0.0,0.0,0.0
1781774411.3592308,1.0200020861351813,0.4962471855425122,0.0,0.0,0.0,1.3160433140998586,0.07573499999277145,0.0,0.0,0.0,0.0,6.026924990822278e-12,0.0,0.0,0.0
1781774411.4587727,1.0204087488634597,0.4978088042907866,0.0,0.0,0.0,1.3160433140999794,0.08233499999276139,0.0,0.0,0.0,0.0,5.9000423594365464e-12,0.0,0.0,0.0
1781774411.5602744,1.0213218688545718,0.5013152611120999,0.0,0.0,0.0,1.316043314100223,0.09553499999276349,0.0,0.0,0.0,0.0,6.02692499082228e-12,0.0,0.0,0.0
1781774411.6589036,1.021828326117405,0.5032600991851388,0.0,0.0,0.0,1.316043314100344,0.10213499999275344,0.0,0.0,0.0,0.0,6.026924990822278e-12,0.0,0.0,0.0
1781774411.7599447,1.02236804822509,0.5053326770330994,0.0,0.0,0.0,1.3160433141004657,0.10873499999276559,0.0,0.0,0.0,0.0,6.026924990822278e-12,0.0,0.0,0.0
1781774411.863243,1.0232097319620683,0.5085648126884933,0.0,0.0,0.0,1.3210148179356995,5.24691401437849e-11,0.0,0.0,0.0,0.0,0.45195489412870005,0.0,0.0,0.0
1781774411.959625,1.023210206647836,0.5085667349462881,0.0,0.0,0.0,1.3286980511368163,0.00019800000077285773,0.0,0.0,0.0,0.0,0.31636842609510707,0.0,0.0,0.0
1781774412.0590904,1.0232315675028862,0.5086532365292581,0.0,0.0,0.0,1.328698051137967,0.006104999992773141,0.0,0.0,0.0,0.0,6.15380762220801e-12,0.0,0.0,0.0
1781774412.1589618,1.0232845740691383,0.5088678886055822,0.0,0.0,0.0,1.3286980511380904,0.012704999992796395,0.0,0.0,0.0,0.0,6.344131569286608e-12,0.0,0.0,0.0
1781774412.2617917,1.0234855243352905,0.5096816442384653,0.0,0.0,0.0,1.3286980511383384,0.02590499999277629,0.0,0.0,0.0,0.0,6.217248937900878e-12,0.0,0.0,0.0
1781774412.3589003,1.0236334680351908,0.5102807477950242,0.0,0.0,0.0,1.3286980511384627,0.03250499999277734,0.0,0.0,0.0,0.0,6.153807622208011e-12,0.0,0.0,0.0
1781774412.4631948,1.0238130574463067,0.5110080018449946,0.0,0.0,0.0,1.3286980511385875,0.039104999992767286,0.0,0.0,0.0,0.0,6.153807622208012e-12,0.0,0.0,0.0
1781774412.5588155,1.0240242925686385,0.5118634063883767,0.0,0.0,0.0,1.3286980511387116,0.04570499999274613,0.0,0.0,0.0,0.0,6.090366306515145e-12,0.0,0.0,0.0
1781774412.6591032,1.0245416999469497,0.5139586669553758,0.0,0.0,0.0,1.328698051138961,0.058904999992770435,0.0,0.0,0.0,0.0,6.217248937900877e-12,0.0,0.0,0.0
1781774412.760112,1.0251856901701237,0.5165665294960216,0.0,0.0,0.0,1.3286980511392077,0.07210499999277253,0.0,0.0,0.0,0.0,6.090366306515145e-12,0.0,0.0,0.0
1781774412.8587048,1.0255551538485344,0.518062686506462,0.0,0.0,0.0,1.3286980511393338,0.07870499999279579,0.0,0.0,0.0,0.0,6.280690253593744e-12,0.0,0.0,0.0
1781774412.9586682,1.0259562632381607,0.5196869940103142,0.0,0.0,0.0,1.328698051139458,0.08530499999278573,0.0,0.0,0.0,0.0,6.280690253593742e-12,0.0,0.0,0.0
1781774413.0602658,1.0263890183390025,0.5214394520075777,0.0,0.0,0.0,1.328698051139582,0.09190499999276458,0.0,0.0,0.0,0.0,6.217248937900877e-12,0.0,0.0,0.0
1781774413.1588757,1.02685341915106,0.5233200604982533,0.0,0.0,0.0,1.328698051139706,0.09850499999278783,0.0,0.0,0.0,0.0,6.153807622208011e-12,0.0,0.0,0.0
1781774413.2599337,1.0273494656743332,0.5253288194823403,0.0,0.0,0.0,1.3286980511398307,0.10510499999276668,0.0,0.0,0.0,0.0,6.217248937900878e-12,0.0,0.0,0.0
1781774413.3602417,1.028322096608558,0.5292675248973793,0.0,0.0,0.0,1.3305042009776464,0.07058700002496865,0.0,0.0,0.0,0.0,0.18061498376293578,0.0,0.0,0.0
1781774413.4617596,1.0283220966087367,0.5292675248981217,0.0,0.0,0.0,1.339534950163819,2.7355895326763857e-11,0.0,0.0,0.0,0.0,0.45153745931423933,0.0,0.0,0.0
1781774413.5588696,1.028336440234535,0.5293285621850276,0.0,0.0,0.0,1.339986487626195,0.004784999992779593,0.0,0.0,0.0,0.0,6.280690253593744e-12,0.0,0.0,0.0
1781774413.6602542,1.0284557188069903,0.5298361354130962,0.0,0.0,0.0,1.3399864876264471,0.017984999992759487,0.0,0.0,0.0,0.0,6.153807622208011e-12,0.0,0.0,0.0
1781774413.7590039,1.0285606537536691,0.5302826713543523,0.0,0.0,0.0,1.339986487626574,0.024584999992793843,0.0,0.0,0.0,0.0,6.280690253593742e-12,0.0,0.0,0.0
1781774413.8588054,1.0286957858073154,0.530857706847089,0.0,0.0,0.0,1.3399864876267018,0.03118499999277269,0.0,0.0,0.0,0.0,6.344131569286609e-12,0.0,0.0,0.0
1781774413.9628372,1.028861114967929,0.5315612418913065,0.0,0.0,0.0,1.339986487626827,0.03778499999277374,0.0,0.0,0.0,0.0,6.280690253593742e-12,0.0,0.0,0.0
1781774414.0636551,1.0290566412355093,0.5323932764870053,0.0,0.0,0.0,1.339986487626954,0.044384999992808094,0.0,0.0,0.0,0.0,6.407572884979475e-12,0.0,0.0,0.0
1781774414.1678407,1.0298244026800545,0.5356603775829867,0.0,0.0,0.0,1.3399864876273335,0.06418499999278904,0.0,0.0,0.0,0.0,6.344131569286609e-12,0.0,0.0,0.0
1781774414.2588644,1.030140717375504,0.5370064103846092,0.0,0.0,0.0,1.3399864876274605,0.07078499999277899,0.0,0.0,0.0,0.0,6.344131569286609e-12,0.0,0.0,0.0
1781774414.3588579,1.030140717375504,0.5370064103846092,0.0,0.0,0.0,1.3399864876274605,0.07078499999277899,0.0,0.0,0.0,0.0,6.344131569286609e-12,0.0,0.0,0.0
1781774414.458861,1.0304872291779206,0.5384809427377125,0.0,0.0,0.0,1.3399864876275853,0.07738499999275783,0.0,0.0,0.0,0.0,6.153807622208011e-12,0.0,0.0,0.0
1781774414.5607018,1.0312708441036549,0.5418155060983628,0.0,0.0,0.0,1.33998648762784,0.09058499999278213,0.0,0.0,0.0,0.0,6.280690253593744e-12,0.0,0.0,0.0
1781774414.6608515,1.0317079472269726,0.5436755371059091,0.0,0.0,0.0,1.339986487627966,0.09718499999278318,0.0,0.0,0.0,0.0,6.217248937900877e-12,0.0,0.0,0.0
1781774414.758813,1.0317305950573912,0.543771911770357,0.0,0.0,0.0,1.3485417276704559,3.7914116290949096e-11,0.0,0.0,0.0,0.0,0.45027579169262416,0.0,0.0,0.0
1781774414.858821,1.0317443884367414,0.5438330757522482,0.0,0.0,0.0,1.3489920034652403,0.004784999992790695,0.0,0.0,0.0,0.0,6.344131569286608e-12,0.0,0.0,0.0
1781774414.9584694,1.0318590912755627,0.54434170254909,0.0,0.0,0.0,1.348992003465496,0.01798499999278169,0.0,0.0,0.0,0.0,6.280690253593744e-12,0.0,0.0,0.0
1781774415.0589752,1.031960000735056,0.5447891653641402,0.0,0.0,0.0,1.3489920034656246,0.02458499999278274,0.0,0.0,0.0,0.0,6.344131569286609e-12,0.0,0.0,0.0
1781774415.1608613,1.031960000735056,0.5447891653641402,0.0,0.0,0.0,1.3489920034656246,0.02458499999278274,0.0,0.0,0.0,0.0,6.344131569286609e-12,0.0,0.0,0.0
1781774415.258716,1.032248935734208,0.5460703898274986,0.0,0.0,0.0,1.3489920034658807,0.03778499999279594,0.0,0.0,0.0,0.0,6.407572884979476e-12,0.0,0.0,0.0
1781774415.359787,1.0324369612738662,0.5469041514758068,0.0,0.0,0.0,1.3489920034660088,0.044384999992808094,0.0,0.0,0.0,0.0,6.407572884979475e-12,0.0,0.0,0.0
1781774415.4606586,1.0329001284333486,0.5489579736056817,0.0,0.0,0.0,1.348992003466265,0.057584999992821295,0.0,0.0,0.0,0.0,6.471014200672342e-12,0.0,0.0,0.0
1781774415.5586743,1.033175270053172,0.5501780340872481,0.0,0.0,0.0,1.3489920034663925,0.06418499999280014,0.0,0.0,0.0,0.0,6.407572884979475e-12,0.0,0.0,0.0
1781774415.6590617,1.0334794503663836,0.5515268608465672,0.0,0.0,0.0,1.3489920034665195,0.07078499999277899,0.0,0.0,0.0,0.0,6.217248937900877e-12,0.0,0.0,0.0
1781774415.760209,1.034174927072972,0.554610813198464,0.0,0.0,0.0,1.3489920034667766,0.08398499999276998,0.0,0.0,0.0,0.0,6.280690253593744e-12,0.0,0.0,0.0
1781774415.8588345,1.0345662234663484,0.5563459387910415,0.0,0.0,0.0,1.348992003466904,0.09058499999278213,0.0,0.0,0.0,0.0,6.280690253593742e-12,0.0,0.0,0.0
1781774415.9619362,1.0349865585531128,0.5582098306613723,0.0,0.0,0.0,1.3489920034670322,0.09718499999280539,0.0,0.0,0.0,0.0,6.344131569286609e-12,0.0,0.0,0.0
1781774416.0627537,1.0354359323332654,0.5602024888094554,0.0,0.0,0.0,1.3489920034671603,0.10378499999279533,0.0,0.0,0.0,0.0,6.344131569286609e-12,0.0,0.0,0.0
1781774416.1634464,1.035436605912324,0.560205719335329,0.0,0.0,0.0,1.3652369366792434,0.00032999999944882674,0.0,0.0,0.0,0.0,0.27074888708960343,0.0,0.0,0.0
1781774416.258838,1.0354561396991464,0.5602994045590936,0.0,0.0,0.0,1.365236936680042,0.006434999992788182,0.0,0.0,0.0,0.0,6.534455516365208e-12,0.0,0.0,0.0
1781774416.3602257,1.0355026166402297,0.5605223107812635,0.0,0.0,0.0,1.365236936680173,0.013034999992811436,0.0,0.0,0.0,0.0,6.471014200672342e-12,0.0,0.0,0.0
1781774416.459394,1.0355760367355809,0.5608744380018746,0.0,0.0,0.0,1.365236936680306,0.019634999992801383,0.0,0.0,0.0,0.0,6.597896832058074e-12,0.0,0.0,0.0
1781774416.559907,1.0356763999852008,0.5613557862209263,0.0,0.0,0.0,1.3652369366804367,0.026234999992802432,0.0,0.0,0.0,0.0,6.534455516365207e-12,0.0,0.0,0.0
1781774416.659307,1.0359579559472447,0.562706145654353,0.0,0.0,0.0,1.365236936680702,0.039434999992815634,0.0,0.0,0.0,0.0,6.597896832058074e-12,0.0,0.0,0.0
1781774416.7603772,1.0359579559472447,0.562706145654353,0.0,0.0,0.0,1.365236936680702,0.039434999992815634,0.0,0.0,0.0,0.0,6.597896832058074e-12,0.0,0.0,0.0
1781774416.8645294,1.0361391486596692,0.5635751568687274,0.0,0.0,0.0,1.3652369366808337,0.046034999992827785,0.0,0.0,0.0,0.0,6.597896832058074e-12,0.0,0.0,0.0
1781774416.9593418,1.036347284526362,0.5645733890815431,0.0,0.0,0.0,1.365236936680965,0.05263499999281773,0.0,0.0,0.0,0.0,6.597896832058072e-12,0.0,0.0,0.0
1781774417.0595129,1.036844385722551,0.5669575165024973,0.0,0.0,0.0,1.3652369366812285,0.06583499999279763,0.0,0.0,0.0,0.0,6.471014200672341e-12,0.0,0.0,0.0
1781774417.1595347,1.0371333510520473,0.5683434117106357,0.0,0.0,0.0,1.36523693668136,0.07243499999279868,0.0,0.0,0.0,0.0,6.534455516365208e-12,0.0,0.0,0.0
1781774417.2643979,1.0374492595358122,0.5698585279172155,0.0,0.0,0.0,1.3652369366814914,0.07903499999279973,0.0,0.0,0.0,0.0,6.471014200672342e-12,0.0,0.0,0.0
1781774417.3651273,1.0377921111738444,0.5715028651222361,0.0,0.0,0.0,1.3652369366816228,0.08563499999281188,0.0,0.0,0.0,0.0,6.471014200672342e-12,0.0,0.0,0.0
1781774417.4592888,1.0385586439127128,0.5751792025276006,0.0,0.0,0.0,1.3652369366818868,0.09883499999281398,0.0,0.0,0.0,0.0,6.597896832058074e-12,0.0,0.0,0.0
1781774417.561026,1.0389823250135488,0.5772112027279445,0.0,0.0,0.0,1.3652369366820192,0.10543499999281503,0.0,0.0,0.0,0.0,6.661338147750939e-12,0.0,0.0,0.0
1781774417.6696973,1.0394329492686523,0.5793724239267293,0.0,0.0,0.0,1.3652369366821495,0.11203499999281608,0.0,0.0,0.0,0.0,6.597896832058074e-12,0.0,0.0,0.0
1781774417.7608547,1.0399105166780236,0.5816628661239552,0.0,0.0,0.0,1.3652369366822819,0.11863499999282823,0.0,0.0,0.0,0.0,6.724779463443805e-12,0.0,0.0,0.0
1781774417.8592517,1.0402353837606897,0.5832209483130424,0.0,0.0,0.0,1.368394016593978,0.03722400004652071,0.0,0.0,0.0,0.0,0.31570799116303105,0.0,0.0,0.0
1781774417.9594448,1.0402353837608225,0.5832209483137067,0.0,0.0,0.0,1.3864344732308922,1.2656542480726785e-12,0.0,0.0,0.0,0.0,0.4510114159683403,0.0,0.0,0.0
1781774418.0630064,1.0402353837608225,0.5832209483137067,0.0,0.0,0.0,1.3864344732308922,1.2656542480726785e-12,0.0,0.0,0.0,0.0,0.4510114159683403,0.0,0.0,0.0
1781774418.159368,1.0402480877840499,0.5832890739166422,0.0,0.0,0.0,1.386434473233907,0.005114999992839042,0.0,0.0,0.0,0.0,6.280690253593742e-12,0.0,0.0,0.0
1781774418.2596176,1.0402849899468039,0.583486962573029,0.0,0.0,0.0,1.3864344732340326,0.011714999992840092,0.0,0.0,0.0,0.0,6.217248937900877e-12,0.0,0.0,0.0
1781774418.3599062,1.0403460902490855,0.5838146142828766,0.0,0.0,0.0,1.3864344732341576,0.01831499999283004,0.0,0.0,0.0,0.0,6.217248937900877e-12,0.0,0.0,0.0
1781774418.4629006,1.0405408852722324,0.5848592068629507,0.0,0.0,0.0,1.3864344732344098,0.031514999992821036,0.0,0.0,0.0,0.0,6.153807622208011e-12,0.0,0.0,0.0
1781774418.5593438,1.0405408852722324,0.5848592068629507,0.0,0.0,0.0,1.3864344732344098,0.031514999992821036,0.0,0.0,0.0,0.0,6.153807622208011e-12,0.0,0.0,0.0
1781774418.6601658,1.0406745799930976,0.5855761477331786,0.0,0.0,0.0,1.3864344732345362,0.03811499999281098,0.0,0.0,0.0,0.0,6.153807622208011e-12,0.0,0.0,0.0
1781774418.763223,1.0408324728534912,0.5864228516568677,0.0,0.0,0.0,1.3864344732346634,0.044714999992823135,0.0,0.0,0.0,0.0,6.280690253593742e-12,0.0,0.0,0.0
1781774418.861492,1.0410145638534118,0.5873993186340176,0.0,0.0,0.0,1.3864344732347913,0.051314999992824184,0.0,0.0,0.0,0.0,6.344131569286609e-12,0.0,0.0,0.0
1781774418.9587896,1.0414513402718368,0.589741541748698,0.0,0.0,0.0,1.3864344732350478,0.06451499999283739,0.0,0.0,0.0,0.0,6.407572884979475e-12,0.0,0.0,0.0
1781774419.061089,1.0414513402718368,0.589741541748698,0.0,0.0,0.0,1.3864344732350478,0.06451499999283739,0.0,0.0,0.0,0.0,6.407572884979475e-12,0.0,0.0,0.0
1781774419.1593826,1.0419849092483724,0.5926028170772194,0.0,0.0,0.0,1.386434473235306,0.07771499999286169,0.0,0.0,0.0,0.0,6.534455516365208e-12,0.0,0.0,0.0
1781774419.2613533,1.0422879909459317,0.5942280993216715,0.0,0.0,0.0,1.3864344732354361,0.08431499999285164,0.0,0.0,0.0,0.0,6.534455516365208e-12,0.0,0.0,0.0
1781774419.3616602,1.0426152707830183,0.5959831446195845,0.0,0.0,0.0,1.386434473235568,0.09091499999284158,0.0,0.0,0.0,0.0,6.661338147750941e-12,0.0,0.0,0.0
1781774419.4594367,1.0429667487596324,0.5978679529709584,0.0,0.0,0.0,1.386434473235702,0.09751499999285373,0.0,0.0,0.0,0.0,6.788220779136671e-12,0.0,0.0,0.0
1781774419.5608451,1.0433424248757739,0.5998825243757923,0.0,0.0,0.0,1.3864344732358358,0.10411499999281038,0.0,0.0,0.0,0.0,6.724779463443805e-12,0.0,0.0,0.0
1781774419.6674643,1.043742299131443,0.6020268588340857,0.0,0.0,0.0,1.3864344732359724,0.11071499999282253,0.0,0.0,0.0,0.0,6.851662094829538e-12,0.0,0.0,0.0
1781774419.761204,1.0450871107356134,0.6092384405297311,0.0,0.0,0.0,1.3864344732363818,0.13051499999282568,0.0,0.0,0.0,0.0,6.915103410522403e-12,0.0,0.0,0.0
1781774419.859262,1.0450871107356134,0.6092384405297311,0.0,0.0,0.0,1.3864344732363818,0.13051499999282568,0.0,0.0,0.0,0.0,6.915103410522403e-12,0.0,0.0,0.0
1781774419.9634886,1.045583777549392,0.611901827201868,0.0,0.0,0.0,1.386434473236518,0.13711499999283783,0.0,0.0,0.0,0.0,6.788220779136672e-12,0.0,0.0,0.0
1781774420.0593793,1.0457374962308907,0.6127261469997938,0.0,0.0,0.0,1.3927613618766375,5.5500049001011575e-11,0.0,0.0,0.0,0.0,0.4519206171379939,0.0,0.0,0.0
1781774420.16033,1.0457374962308907,0.6127261469997938,0.0,0.0,0.0,1.3927613618766375,5.5500049001011575e-11,0.0,0.0,0.0,0.0,0.4519206171379939,0.0,0.0,0.0
1781774420.2598658,1.0457400534191181,0.6127407751678587,0.0,0.0,0.0,1.397732488667141,0.001485000003287329,0.0,0.0,0.0,0.0,0.04519206200833839,0.0,0.0,0.0
1781774420.3643835,1.0458071085750964,0.6131243582303546,0.0,0.0,0.0,1.3977324886674163,0.014684999992831127,0.0,0.0,0.0,0.0,6.915103410522403e-12,0.0,0.0,0.0
1781774420.4635103,1.0458747319951334,0.6135111919969136,0.0,0.0,0.0,1.397732488667555,0.021284999992832176,0.0,0.0,0.0,0.0,6.851662094829538e-12,0.0,0.0,0.0
1781774420.5633717,1.0459650859765353,0.6140280539203462,0.0,0.0,0.0,1.397732488667693,0.027884999992833226,0.0,0.0,0.0,0.0,6.915103410522403e-12,0.0,0.0,0.0
1781774420.6595464,1.0460781705193023,0.6146749440006527,0.0,0.0,0.0,1.3977324886678308,0.03448499999285648,0.0,0.0,0.0,0.0,6.9785447262152695e-12,0.0,0.0,0.0
1781774420.7657442,1.0463725312889318,0.6163588086318879,0.0,0.0,0.0,1.3977324886681075,0.04768499999285858,0.0,0.0,0.0,0.0,6.97854472621527e-12,0.0,0.0,0.0
1781774420.8593345,1.0465538075157939,0.6173957831828162,0.0,0.0,0.0,1.397732488668245,0.054284999992848526,0.0,0.0,0.0,0.0,6.97854472621527e-12,0.0,0.0,0.0
1781774420.9631152,1.0467578143040213,0.6185627858906186,0.0,0.0,0.0,1.3977324886683833,0.060884999992849576,0.0,0.0,0.0,0.0,6.915103410522403e-12,0.0,0.0,0.0
1781774421.0632665,1.0469845516536134,0.6198598167552948,0.0,0.0,0.0,1.3977324886685216,0.06748499999283952,0.0,0.0,0.0,0.0,6.915103410522403e-12,0.0,0.0,0.0
1781774421.1613407,1.0475062180368926,0.6228439629552692,0.0,0.0,0.0,1.3977324886687972,0.08068499999283052,0.0,0.0,0.0,0.0,6.851662094829538e-12,0.0,0.0,0.0
1781774421.2663448,1.0478011470705793,0.6245310782905674,0.0,0.0,0.0,1.3977324886689355,0.08728499999284267,0.0,0.0,0.0,0.0,6.851662094829538e-12,0.0,0.0,0.0
1781774421.3614128,1.048118806665631,0.6263482217827393,0.0,0.0,0.0,1.397732488669072,0.09388499999283262,0.0,0.0,0.0,0.0,6.851662094829538e-12,0.0,0.0,0.0
1781774421.4662828,1.0484591968220474,0.6282953934317856,0.0,0.0,0.0,1.397732488669211,0.10048499999284477,0.0,0.0,0.0,0.0,6.9785447262152695e-12,0.0,0.0,0.0
1781774421.5592792,1.0486926396874088,0.6296307826037176,0.0,0.0,0.0,1.4099573608884062,9.681144774731365e-12,0.0,0.0,0.0,0.0,0.4509094300691225,0.0,0.0,0.0
1781774421.6613138,1.0486926396874088,0.6296307826037176,0.0,0.0,0.0,1.4099573608884062,9.681144774731365e-12,0.0,0.0,0.0,0.0,0.4509094300691225,0.0,0.0,0.0
1781774421.7593195,1.0487254713691074,0.6298360738373391,0.0,0.0,0.0,1.4122119080420275,0.010064999992831503,0.0,0.0,0.0,0.0,6.9785447262152695e-12,0.0,0.0,0.0
1781774421.8652465,1.0487728949093569,0.6301326056193531,0.0,0.0,0.0,1.4122119080421685,0.016664999992843654,0.0,0.0,0.0,0.0,7.105427357601002e-12,0.0,0.0,0.0
1781774421.9602532,1.048930278526477,0.6311167001049043,0.0,0.0,0.0,1.4122119080424524,0.029864999992845753,0.0,0.0,0.0,0.0,7.105427357601e-12,0.0,0.0,0.0
1781774422.0591788,1.049040238603348,0.6318042628084417,0.0,0.0,0.0,1.4122119080425926,0.03646499999288011,0.0,0.0,0.0,0.0,7.105427357601002e-12,0.0,0.0,0.0
1781774422.163401,1.049171044192426,0.632622169152487,0.0,0.0,0.0,1.4122119080427344,0.04306499999287006,0.0,0.0,0.0,0.0,7.105427357601002e-12,0.0,0.0,0.0
1781774422.2596037,1.0493226952937111,0.6335704191370399,0.0,0.0,0.0,1.4122119080428763,0.049664999992860004,0.0,0.0,0.0,0.0,7.232309988986734e-12,0.0,0.0,0.0
1781774422.3613474,1.049688534032903,0.6358579500276689,0.0,0.0,0.0,1.4122119080431588,0.0628649999928621,0.0,0.0,0.0,0.0,7.105427357601e-12,0.0,0.0,0.0
1781774422.4593167,1.049688534032903,0.6358579500276689,0.0,0.0,0.0,1.4122119080431588,0.0628649999928621,0.0,0.0,0.0,0.0,7.105427357601e-12,0.0,0.0,0.0
1781774422.5592666,1.050137754820923,0.6386668554803291,0.0,0.0,0.0,1.4122119080434403,0.076064999992842,0.0,0.0,0.0,0.0,7.105427357601002e-12,0.0,0.0,0.0
1781774422.6597598,1.0503936334832438,0.640266823667421,0.0,0.0,0.0,1.412211908043581,0.08266499999284305,0.0,0.0,0.0,0.0,7.0419860419081365e-12,0.0,0.0,0.0
1781774422.7592995,1.050670357657771,0.6419971354950209,0.0,0.0,0.0,1.4122119080437225,0.0892649999928552,0.0,0.0,0.0,0.0,7.0419860419081365e-12,0.0,0.0,0.0
1781774422.864395,1.050967927344505,0.6438577909631281,0.0,0.0,0.0,1.4122119080438633,0.09586499999284515,0.0,0.0,0.0,0.0,7.041986041908135e-12,0.0,0.0,0.0
1781774422.9651983,1.0510039320260942,0.6440852978512469,0.0,0.0,0.0,1.4230382027555426,0.0031349999995655686,0.0,0.0,0.0,0.0,7.619302014713216e-11,0.0,0.0,0.0
1781774423.0614576,1.0510277376709385,0.6442452359055911,0.0,0.0,0.0,1.4230382027556863,0.009734999992849769,0.0,0.0,0.0,0.0,7.168868673293869e-12,0.0,0.0,0.0
1781774423.1594274,1.0511336484990734,0.6449567970456724,0.0,0.0,0.0,1.4230382027559731,0.022934999992874072,0.0,0.0,0.0,0.0,7.2957513046796e-12,0.0,0.0,0.0
1781774423.2612612,1.0512157536823636,0.6455084201314094,0.0,0.0,0.0,1.4230382027561168,0.02953499999287512,0.0,0.0,0.0,0.0,7.2323099889867335e-12,0.0,0.0,0.0
1781774423.359306,1.0513172920451357,0.646190604894277,0.0,0.0,0.0,1.4230382027562603,0.03613499999286507,0.0,0.0,0.0,0.0,7.2323099889867335e-12,0.0,0.0,0.0
1781774423.4653292,1.0514382635873896,0.6470033513342757,0.0,0.0,0.0,1.4230382027564035,0.04273499999288832,0.0,0.0,0.0,0.0,7.422633936065332e-12,0.0,0.0,0.0
1781774423.559281,1.0517385062103424,0.6490205292456654,0.0,0.0,0.0,1.423038202756692,0.05593499999287932,0.0,0.0,0.0,0.0,7.2323099889867335e-12,0.0,0.0,0.0
1781774423.659349,1.0519177772910413,0.6502249607170565,0.0,0.0,0.0,1.4230382027568351,0.06253499999285816,0.0,0.0,0.0,0.0,7.2957513046796e-12,0.0,0.0,0.0
1781774423.759289,1.0521164815512218,0.6515599538655787,0.0,0.0,0.0,1.4230382027569788,0.06913499999287032,0.0,0.0,0.0,0.0,7.168868673293867e-12,0.0,0.0,0.0
1781774423.8593795,1.052334618990884,0.6530255086912317,0.0,0.0,0.0,1.4230382027571227,0.07573499999284916,0.0,0.0,0.0,0.0,7.105427357601002e-12,0.0,0.0,0.0
